address,business_name,categories,price_range,rank,rating,review_count,url
12 Pell St Chinatown,12 Pell,"Barbers,Men's Hair Salons",$$,927,5.0,125,https://www.yelp.com/biz/12-pell-new-york
178 9th Ave Chelsea,Minako Hasegawa Hair Salon,"Hair Salons,Makeup Artists",$$,928,4.5,14,https://www.yelp.com/biz/minako-hasegawa-hair-salon-new-york
90-20 161st St Jamaica,Arrogant Hair By Shakerya,"Hair Stylists,Hair Extensions",$$,929,4.5,34,https://www.yelp.com/biz/arrogant-hair-by-shakerya-queens
7000 Blvd E ,Nikita’s Salon,Hair Salons,$$,930,4.5,9,https://www.yelp.com/biz/nikitas-salon-guttenberg
150 Manhattan Ave Manhattan Valley,Blasina’s Hair Salon,Hair Salons,,931,4.0,5,https://www.yelp.com/biz/blasinas-hair-salon-new-york
307 Clarkson Ave Prospect Lefferts Gardens,Las Amazonas Hair salon,Hair Stylists,$$,932,5.0,9,https://www.yelp.com/biz/las-amazonas-hair-salon-brooklyn
2291 2nd Ave East Harlem,Evelyn’s Cuts &amp; Color,Hair Salons,$$,933,5.0,4,https://www.yelp.com/biz/evelyns-cuts-and-color-manhattan
21 Orchard St Chinatown,Pembley Joon,"Hair Stylists,Blow Dry/Out Services",$$,934,5.0,15,https://www.yelp.com/biz/pembley-joon-new-york
7115 Fort Hamilton Pkwy Dyker Heights,Main Attraction Hair Studio,"Hair Salons,Eyebrow Services,Waxing",$$,935,5.0,3,https://www.yelp.com/biz/main-attraction-hair-studio-brooklyn
1165 Fulton St Bedford Stuyvesant,Becoming Beauty,Hair Salons,,936,0.0,0,https://www.yelp.com/biz/becoming-beauty-brooklyn
3312 Broadway Astoria,Hair Shapers,Hair Salons,$$,937,4.0,64,https://www.yelp.com/biz/hair-shapers-astoria
9303 Avenue L Canarsie,Dominican Hair Team II,Hair Salons,$$,938,3.5,7,https://www.yelp.com/biz/dominican-hair-team-ii-brooklyn
355 5th Ave Park Slope,Fez Salon,"Makeup Artists,Hair Stylists,Blow Dry/Out Services",$$,939,4.0,81,https://www.yelp.com/biz/fez-salon-brooklyn
410 W 14th St Meatpacking District,Bellami Beauty Bar,Hair Extensions,$$$,940,4.5,19,https://www.yelp.com/biz/bellami-beauty-bar-new-york
369 W 35th St Midtown West,Tamara of Mane Advocates,Hair Stylists,$$,941,4.5,56,https://www.yelp.com/biz/tamara-of-mane-advocates-new-york-4
56 Willoughby St Downtown Brooklyn,Colleen’s House of Beauty,Hair Salons,$$,942,4.0,10,https://www.yelp.com/biz/colleens-house-of-beauty-brooklyn
135 W 29th St Chelsea,Mensch Male Image &amp; Grooming,Men's Hair Salons,,943,5.0,17,https://www.yelp.com/biz/mensch-male-image-and-grooming-new-york
77 Fifth Ave Union Square,Dramatics NYC,Hair Salons,,944,5.0,8,https://www.yelp.com/biz/dramatics-nyc-manhattan-8
25 E 26th St Flatiron,The Kin Room,Hair Salons,$$$,945,5.0,7,https://www.yelp.com/biz/the-kin-room-new-york
336 W 37th St Midtown West,Pazzion Hair Salon,Hair Salons,,946,4.5,23,https://www.yelp.com/biz/pazzion-hair-salon-new-york-2
39 Essex St Lower East Side,Grace Unisex Beauty Salon And Spa,Hair Salons,,947,5.0,4,https://www.yelp.com/biz/grace-unisex-beauty-salon-and-spa-new-york
 Chelsea,Bombshell Love,"Hair Salons,Skin Care,Makeup Artists",,948,0.0,0,https://www.yelp.com/biz/bombshell-love-new-york
3521 Church Ave East Flatbush,Hermie’s Beauty Salon,Hair Extensions,$$,949,3.5,43,https://www.yelp.com/biz/hermies-beauty-salon-brooklyn
180 Lafayette St SoHo,SoHo Blow Bar,"Blow Dry/Out Services,Hair Extensions",,950,5.0,4,https://www.yelp.com/biz/soho-blow-bar-new-york
236 E 6th S East Village,Lisa Harrington- Ruby 6,Hair Stylists,$$,951,5.0,29,https://www.yelp.com/biz/lisa-harrington-ruby-6-new-york
210 5th Ave Flatiron,Mauricio Hair,Hair Salons,$$$,952,4.0,53,https://www.yelp.com/biz/mauricio-hair-new-york-2
1242 Lexington Ave Upper East Side,Shear D’art Salon,Hair Salons,$$,953,4.0,17,https://www.yelp.com/biz/shear-d-art-salon-new-york
9305 Roosevelt Ave ,Va Sean Brielle Nail Boutique,"Nail Salons,Hair Extensions,Makeup Artists",$$,954,3.5,90,https://www.yelp.com/biz/va-sean-brielle-nail-boutique-queens
229 Mott St Nolita,Leo Chau,Hair Stylists,$$,955,5.0,98,https://www.yelp.com/biz/leo-chau-new-york-3
4 Astor Place NoHo,Glam&amp;Go Astor Place,"Blow Dry/Out Services,Hair Stylists",$$,956,4.0,13,https://www.yelp.com/biz/glam-and-go-astor-place-new-york-2
1078 Bedford Ave Bedford Stuyvesant,Brooklyn Beauty Dominican Style,"Hair Salons,Nail Salons,Waxing",$$,957,4.0,29,https://www.yelp.com/biz/brooklyn-beauty-dominican-style-brooklyn-2
125 East 4th St East Village,BOCKERWAY,Hair Stylists,,958,0.0,0,https://www.yelp.com/biz/bockerway-new-york
104 West 71st St Upper West Side,Flavio Oliveira Salon,Hair Salons,$$$,959,4.5,7,https://www.yelp.com/biz/flavio-oliveira-salon-manhattan
32-15 Broadway Astoria,U Hair Salon,Hair Salons,$,960,3.5,77,https://www.yelp.com/biz/u-hair-salon-astoria
104 West 71st St Upper West Side,Flavio Oliveira Salon,Hair Salons,$$$,961,4.5,7,https://www.yelp.com/biz/flavio-oliveira-salon-manhattan
32-15 Broadway Astoria,U Hair Salon,Hair Salons,$,962,3.5,77,https://www.yelp.com/biz/u-hair-salon-astoria
349 Grove St ,Hair Creations,Hair Salons,$$,963,4.0,25,https://www.yelp.com/biz/hair-creations-jersey-city
352 W 57th St Hell's Kitchen,Dramatics NYC,Hair Salons,$$,964,4.0,91,https://www.yelp.com/biz/dramatics-nyc-new-york-2
38 Main St ,Aria Hair Salon,Hair Salons,$$,965,4.5,145,https://www.yelp.com/biz/aria-hair-salon-port-washington-2
57 Meserole Ave Greenpoint,Head On Salon,Hair Salons,,966,5.0,6,https://www.yelp.com/biz/head-on-salon-brooklyn-2
422 Madison Ave Midtown East,Madora George Michael Long Hair Heaven,"Hair Salons,Cosmetics &amp; Beauty Supply",$$,967,4.5,27,https://www.yelp.com/biz/madora-george-michael-long-hair-heaven-new-york-3
2654 Valentine Ave Bedford Park,Reflejos Beauty Salon,"Hair Salons,Waxing,Nail Salons",$$,968,4.5,5,https://www.yelp.com/biz/reflejos-beauty-salon-bronx
712 Washington Ave Prospect Heights,Nu Wave Kultural Kreations,Hair Salons,$$,969,4.5,30,https://www.yelp.com/biz/nu-wave-kultural-kreations-brooklyn
10201 Flatlands Ave Canarsie,Snaps Beauty Bar,"Cosmetics &amp; Beauty Supply,Hair Extensions,Wigs",$$,970,5.0,4,https://www.yelp.com/biz/snaps-beauty-bar-brooklyn
1146-1148 Lexington Ave Upper East Side,Bleu Ciel Salon,Hair Salons,,971,3.5,19,https://www.yelp.com/biz/bleu-ciel-salon-new-york-2
5624 Mosholu Ave North Riverdale,Jenni’s Salon,Hair Stylists,,972,4.5,5,https://www.yelp.com/biz/jennis-salon-bronx
8532 131st St Richmond Hill,Tiffany Salon,"Hair Salons,Eyebrow Services,Skin Care",$$,973,4.5,41,https://www.yelp.com/biz/tiffany-salon-kew-gardens
31-16 Ditmars Blvd Astoria,Coif Hair Salon &amp; Spa,"Hair Salons,Eyelash Service",$$,974,3.0,49,https://www.yelp.com/biz/coif-hair-salon-and-spa-new-york
590 3rd Ave Murray Hill,Dazzle Beauty Salon,Hair Salons,$$,975,4.5,106,https://www.yelp.com/biz/dazzle-beauty-salon-new-york
381 Park Ave S Flatiron,"Fleischman, A Men’s Salon",Men's Hair Salons,,976,4.5,6,https://www.yelp.com/biz/fleischman-a-mens-salon-new-york-4
426 Bainbridge St Bedford Stuyvesant,Noël New York Salon &amp; Boutique,"Hair Stylists,Hair Extensions,Makeup Artists",$$$,977,4.5,47,https://www.yelp.com/biz/no%C3%ABl-new-york-salon-and-boutique-brooklyn-8
456 W Broadway South Village,Scott J Aveda Salon - SoHo,"Hair Salons,Makeup Artists",$$$,978,4.0,66,https://www.yelp.com/biz/scott-j-aveda-salon-soho-new-york
 Murray Hill,Vassilis Kokkinidis,"Hair Stylists,Makeup Artists",,979,0.0,0,https://www.yelp.com/biz/vassilis-kokkinidis-new-york
28 Clinton St Lower East Side,Nelly By Oicor Selegna,Hair Salons,,980,5.0,1,https://www.yelp.com/biz/nelly-by-oicor-selegna-new-york
8119 3rd Ave Bay Ridge,R Hair Studio,Hair Salons,$$,981,4.0,16,https://www.yelp.com/biz/r-hair-studio-brooklyn-2
1221 Sherman Ave Concourse,D’Luz Diva,"Hair Salons,Nail Salons",,982,5.0,1,https://www.yelp.com/biz/d-luz-diva-bronx
249 E 10th St East Village,Vacancy Project,Hair Salons,,983,3.5,23,https://www.yelp.com/biz/vacancy-project-new-york
367 Madison Ave Midtown East,Jean-Claude Biguine,"Hair Salons,Nail Salons,Hair Removal",$$$,984,2.5,31,https://www.yelp.com/biz/jean-claude-biguine-new-york-5
265 W 19th St Chelsea,HOSHI COUPE Chelsea,Hair Salons,$$$,985,4.0,15,https://www.yelp.com/biz/hoshi-coupe-chelsea-new-york-2
280 Marin Blvd ,Blue Salon &amp; Spa,"Hair Salons,Massage,Skin Care",$$,986,4.0,92,https://www.yelp.com/biz/blue-salon-and-spa-jersey-city
4742 Bell Blvd Bayside,Princess Color Hair Salon,Hair Salons,,987,3.5,23,https://www.yelp.com/biz/princess-color-hair-salon-bayside-2
29 East 19th St Flatiron,Rescue Spa,"Day Spas,Skin Care,Hair Salons",$$$$,988,4.0,124,https://www.yelp.com/biz/rescue-spa-new-york
 ,Beauty By Vanessa Andrea,"Makeup Artists,Hair Stylists",,989,5.0,1,https://www.yelp.com/biz/beauty-by-vanessa-andrea-hoboken
336 W 23rd St Chelsea,Amanda Scott,"Hair Stylists,Hair Extensions",,990,5.0,7,https://www.yelp.com/biz/amanda-scott-new-york-4
732 Lorimer St Williamsburg - North Side,Mousey Brown Salon,"Hair Salons,Barbers",$$,991,4.0,200,https://www.yelp.com/biz/mousey-brown-salon-brooklyn-3
1606 Newkirk Ave Flatbush,Hair Love,"Hair Stylists,Hair Extensions",$$,992,5.0,7,https://www.yelp.com/biz/hair-love-brooklyn-2
24 Beaver St Financial District,Century 27 Beauty Salon,Hair Salons,$,993,3.5,59,https://www.yelp.com/biz/century-27-beauty-salon-new-york
128 E 84th St Upper East Side,Shukru Salon,Hair Salons,,994,5.0,1,https://www.yelp.com/biz/shukru-salon-new-york
39 E 78th St Upper East Side,Madison on Madison,Hair Stylists,$$$,995,5.0,1,https://www.yelp.com/biz/madison-on-madison-new-york-2
 TriBeCa,David Bullen Hairstyling,Hair Stylists,,996,5.0,1,https://www.yelp.com/biz/david-bullen-hairstyling-new-york
283 Flatbush Ave Prospect Heights,"Hair Craft Beauty Salon, Inc",Hair Stylists,$$,997,4.5,41,https://www.yelp.com/biz/hair-craft-beauty-salon-inc-brooklyn
1679 Madison Ave East Harlem,Bohemia International Hair Salon,Hair Stylists,,998,5.0,1,https://www.yelp.com/biz/bohemia-international-hair-salon-new-york
1629 Jerome Ave Sheepshead Bay,Salon Leo Levi,"Hair Stylists,Blow Dry/Out Services,Hair Extensions",$,999,4.5,46,https://www.yelp.com/biz/salon-leo-levi-brooklyn
3162 E Tremont Ave Schuylerville,By-Appt,Hair Salons,,1000,5.0,8,https://www.yelp.com/biz/by-appt-the-bronx-3
address,business_name,categories,price_range,rank,rating,review_count,url
74 Henry St Brooklyn Heights,Yhx Dry Cleaner,Dry Cleaning,$$,1,4.5,30,https://www.yelp.com/biz/yhx-dry-cleaner-brooklyn-5
84 Livingston St Brooklyn Heights,Downtown Cleaners,"Dry Cleaning,Sewing &amp; Alterations",$,2,4.0,22,https://www.yelp.com/biz/downtown-cleaners-brooklyn
30 Ann St Financial District,Ann Cleaners,Dry Cleaning,$,3,4.5,15,https://www.yelp.com/biz/ann-cleaners-new-york
391 Pacific St Boerum Hill,Boerum Hill Dry Cleaners,Dry Cleaning,$$,4,4.5,52,https://www.yelp.com/biz/boerum-hill-dry-cleaners-brooklyn
167 Park Ave ,Prolific Cleaners,"Dry Cleaning,Sewing &amp; Alterations",,5,5.0,3,https://www.yelp.com/biz/prolific-cleaners-brooklyn-4
455 7th Ave South Slope,Lucky U Cleaners,"Sewing &amp; Alterations,Dry Cleaning",,6,4.5,11,https://www.yelp.com/biz/lucky-u-cleaners-brooklyn-2
123 Allen St Lower East Side,Liox Cleaners,Dry Cleaning,$$,7,4.0,149,https://www.yelp.com/biz/liox-cleaners-new-york
140 Nassau St Financial District,Alba Dry Cleaners,"Sewing &amp; Alterations,Dry Cleaning",$$,8,4.0,291,https://www.yelp.com/biz/alba-dry-cleaners-new-york-3
185 Henry St Brooklyn Heights,Best Cleaners,"Sewing &amp; Alterations,Dry Cleaning",,9,3.5,21,https://www.yelp.com/biz/best-cleaners-brooklyn
64 Bond St Boerum Hill,Atlantic Dry Cleaners,"Sewing &amp; Alterations,Dry Cleaning",$$,10,4.0,29,https://www.yelp.com/biz/atlantic-dry-cleaners-brooklyn-2
80 Madison St Two Bridges,Madison Supreme Laundromat,"Laundromat,Dry Cleaning",$,11,5.0,13,https://www.yelp.com/biz/madison-supreme-laundromat-new-york
24 Avenue A East Village,Choice Cleaners 7,"Dry Cleaning,Sewing &amp; Alterations",$$,12,4.0,19,https://www.yelp.com/biz/choice-cleaners-7-new-york-2
97 N 1st Williamsburg - North Side,Berry Good Cleaners,"Sewing &amp; Alterations,Dry Cleaning",$$$,13,3.5,8,https://www.yelp.com/biz/berry-good-cleaners-brooklyn
514 E 6th St East Village,Mango Dry Cleaners,Dry Cleaning,,14,5.0,7,https://www.yelp.com/biz/mango-dry-cleaners-new-york
353 S 3rd St Williamsburg - South Side,Frank Dry Cleaners,"Dry Cleaning,Sewing &amp; Alterations",,15,5.0,3,https://www.yelp.com/biz/frank-dry-cleaners-brooklyn
136 East 31st St Kips Bay,Crisp Laundry,"Dry Cleaning,Sewing &amp; Alterations",,16,5.0,1,https://www.yelp.com/biz/crisp-laundry-new-york-3
26 Rutgers St Two Bridges,New Rosa’s Dry Cleaners &amp; Tailor,"Sewing &amp; Alterations,Dry Cleaning",$,17,3.5,11,https://www.yelp.com/biz/new-rosas-dry-cleaners-and-tailor-manhattan
13-35 Jackson Ave Hunters Point,Plaza Cleaners,"Sewing &amp; Alterations,Dry Cleaning",$$,18,5.0,6,https://www.yelp.com/biz/plaza-cleaners-long-island-city-10
6 Bethune St West Village,The Good Earth Cleaners,"Sewing &amp; Alterations,Dry Cleaning",$$,19,4.5,41,https://www.yelp.com/biz/the-good-earth-cleaners-new-york
466 Court St Carroll Gardens,One Stop Services - Atelier Victor,"Sewing &amp; Alterations,Bespoke Clothing,Dry Cleaning",$$,20,4.0,10,https://www.yelp.com/biz/one-stop-services-atelier-victor-brooklyn-2
380 Graham Ave East Williamsburg,G’s Cleaners,"Dry Cleaning,Sewing &amp; Alterations",$$,21,4.0,48,https://www.yelp.com/biz/gs-cleaners-brooklyn
144 E 22nd St Gramercy,Sammy Dry Cleaners &amp; Tailor,"Sewing &amp; Alterations,Dry Cleaning",$$,22,4.5,78,https://www.yelp.com/biz/sammy-dry-cleaners-and-tailor-new-york
155 Nassau Ave Greenpoint,Clean Green Cleaners,Dry Cleaning,$$,23,4.0,58,https://www.yelp.com/biz/clean-green-cleaners-brooklyn
200 2nd Ave East Village,Quality Plus Dry Cleaner,"Sewing &amp; Alterations,Dry Cleaning",$$,24,4.0,23,https://www.yelp.com/biz/quality-plus-dry-cleaner-new-york
421 7th Ave At Corner Of 14th St South Slope,Brooklyn Cleaner &amp; Tailor,"Sewing &amp; Alterations,Dry Cleaning",$,25,4.5,39,https://www.yelp.com/biz/brooklyn-cleaner-and-tailor-park-slope
49 1st Ave East Village,Exquisite Cleaners,Dry Cleaning,$$,26,4.0,21,https://www.yelp.com/biz/exquisite-cleaners-new-york
90 William St Financial District,Fidi Green Cleaners,Dry Cleaning,,27,3.0,16,https://www.yelp.com/biz/fidi-green-cleaners-new-york-5
509 Dekalb Ave Bedford Stuyvesant,NY Angel Dry Cleaners,Dry Cleaning,$$,28,4.0,7,https://www.yelp.com/biz/ny-angel-dry-cleaners-brooklyn
129 E 4th St East Village,DM Cleaners,"Sewing &amp; Alterations,Dry Cleaning,Carpet Cleaning",$$,29,4.5,31,https://www.yelp.com/biz/dm-cleaners-new-york
299 E 11th St East Village,Pinnacle Cleaners,"Sewing &amp; Alterations,Dry Cleaning",$$,30,3.5,15,https://www.yelp.com/biz/pinnacle-cleaners-new-york
2345 Broadway Upper West Side,Landmark Cleaners,"Sewing &amp; Alterations,Dry Cleaning",$$$,31,4.0,55,https://www.yelp.com/biz/landmark-cleaners-new-york
341 Saint Nicholas Ave Harlem,Sky Blue Cleaners &amp; UptownTailors,"Sewing &amp; Alterations,Shoe Repair,Dry Cleaning",$$,32,4.5,205,https://www.yelp.com/biz/sky-blue-cleaners-and-uptowntailors-new-york
240 West 10th St West Village,Green Touch Cleaners,"Dry Cleaning,Sewing &amp; Alterations",$$,33,5.0,3,https://www.yelp.com/biz/green-touch-cleaners-new-york
184 Avenue C Alphabet City,ABC Cleaner NYC™ Organic Dry Clean Midtown,"Dry Cleaning,Sewing &amp; Alterations",$$,34,4.5,10,https://www.yelp.com/biz/abc-cleaner-nyc-organic-dry-clean-midtown-new-york
88 Fulton St Financial District,Dry Clean NY,"Sewing &amp; Alterations,Dry Cleaning",$$,35,3.5,40,https://www.yelp.com/biz/dry-clean-ny-new-york
302 Bedford Ave Williamsburg - South Side,Dream 24 Cleaners,"Laundromat,Dry Cleaning,Sewing &amp; Alterations",$,36,3.0,32,https://www.yelp.com/biz/dream-24-cleaners-brooklyn-4
208 East 6th St East Village,E6 Best Cleaner,"Dry Cleaning,Sewing &amp; Alterations",$$,37,4.0,14,https://www.yelp.com/biz/e6-best-cleaner-new-york
244 E 60th St ,John’s Cleaners &amp; Tailors,"Sewing &amp; Alterations,Dry Cleaning",,38,4.5,76,https://www.yelp.com/biz/johns-cleaners-and-tailors-new-york
260 W Broadway TriBeCa,American Thread Dry Cleaners &amp; Custom Tailoring,"Sewing &amp; Alterations,Dry Cleaning",$$,39,4.0,13,https://www.yelp.com/biz/american-thread-dry-cleaners-and-custom-tailoring-new-york
534 E 14th St East Village,ABC Laundromat and Drycleaners,"Laundromat,Dry Cleaning",$,40,4.5,10,https://www.yelp.com/biz/abc-laundromat-and-drycleaners-new-york
850 Manhattan Ave Greenpoint,Natural Cleaners,"Dry Cleaning,Sewing &amp; Alterations",$$$,41,4.0,49,https://www.yelp.com/biz/natural-cleaners-brooklyn
241 Mulberry St Nolita,JK Dry Cleaners,Dry Cleaning,,42,3.0,17,https://www.yelp.com/biz/jk-dry-cleaners-new-york
104 Clinton St Brooklyn Heights,Azzurro,"Shoe Repair,Sewing &amp; Alterations,Dry Cleaning",$$,43,3.5,30,https://www.yelp.com/biz/azzurro-brooklyn-7
 Kips Bay,On The Go Laundry NYC,Dry Cleaning,$,44,5.0,39,https://www.yelp.com/biz/on-the-go-laundry-nyc-kips-bay
212A 3rd Ave Gramercy,Carelabel,"Sewing &amp; Alterations,Dry Cleaning",$$$,45,4.0,24,https://www.yelp.com/biz/carelabel-new-york-2
229 E 11th St East Village,K &amp; W Best Dry Cleaners and Laundry,Dry Cleaning,$$,46,4.0,10,https://www.yelp.com/biz/k-and-w-best-dry-cleaners-and-laundry-new-york-2
602 E 14th St Alphabet City,Aura Cleaners,"Sewing &amp; Alterations,Dry Cleaning",$,47,4.0,11,https://www.yelp.com/biz/aura-cleaners-new-york
9-11 Delancey St Lower East Side,Delancey Laundromat,"Sewing &amp; Alterations,Laundromat,Dry Cleaning",$,48,4.5,15,https://www.yelp.com/biz/delancey-laundromat-new-york-8
215 Thompson St Greenwich Village,Best Cleaner,Dry Cleaning,$$,49,4.0,9,https://www.yelp.com/biz/best-cleaner-new-york
67 Ludlow St Lower East Side,Ludlow Laundromat,"Laundromat,Dry Cleaning",,50,5.0,2,https://www.yelp.com/biz/ludlow-laundromat-new-york-3
281 Flatbush Ave Prospect Heights,Mike’s Dry Cleaners &amp; Tailors,"Shoe Repair,Sewing &amp; Alterations,Dry Cleaning",$$,51,4.0,46,https://www.yelp.com/biz/mikes-dry-cleaners-and-tailors-brooklyn-3
251 Smith St Cobble Hill,Red Hanger Cleaners,Dry Cleaning,,52,3.0,24,https://www.yelp.com/biz/red-hanger-cleaners-brooklyn
202 Mott St Nolita,Zhang’s Dry Cleaners,Dry Cleaning,$$$,53,2.5,28,https://www.yelp.com/biz/zhangs-dry-cleaners-manhattan
301 E 48th St Midtown East,Little J Cleaners,"Sewing &amp; Alterations,Dry Cleaning",$$,54,4.0,36,https://www.yelp.com/biz/little-j-cleaners-new-york-3
61 4th Ave Boerum Hill,4th avenue cleaners,"Dry Cleaning,Sewing &amp; Alterations",$$,55,4.0,28,https://www.yelp.com/biz/4th-avenue-cleaners-brooklyn
33 West End Ave Upper West Side,Green City Cleaners,"Dry Cleaning,Sewing &amp; Alterations",$$,56,4.0,12,https://www.yelp.com/biz/green-city-cleaners-new-york
350 E 20th St Gramercy,Crystal Dry Cleaners,"Dry Cleaning,Laundromat,Sewing &amp; Alterations",$,57,4.0,49,https://www.yelp.com/biz/crystal-dry-cleaners-new-york
529 Broome St South Village,Soho Dry Cleaning,Dry Cleaning,,58,3.5,8,https://www.yelp.com/biz/soho-dry-cleaning-new-york
24-09 41st Ave Long Island City,Long Island City Cleaners,"Dry Cleaning,Sewing &amp; Alterations",$$,59,3.5,89,https://www.yelp.com/biz/long-island-city-cleaners-long-island-city
723 Secaucus Rd ,Prime Time Cleaners,"Dry Cleaning,Sewing &amp; Alterations",$,60,4.5,17,https://www.yelp.com/biz/prime-time-cleaners-jersey-city-2
205 E 26th St Kips Bay,Eroika Cleaners &amp; Tailors,"Dry Cleaning,Sewing &amp; Alterations",$,61,4.5,14,https://www.yelp.com/biz/eroika-cleaners-and-tailors-new-york-3
444 Avenue Of The Americas Greenwich Village,Jerri’s Cleaners &amp; Launderers,"Sewing &amp; Alterations,Dry Cleaning",$$,62,3.5,35,https://www.yelp.com/biz/jerris-cleaners-and-launderers-new-york
255 Wyckoff Ave Bushwick,Bushwick Green Cleaners,"Sewing &amp; Alterations,Dry Cleaning",$,63,4.5,12,https://www.yelp.com/biz/bushwick-green-cleaners-brooklyn
318 Lewis Ave Bedford Stuyvesant,Betty Brite Cleaners,Dry Cleaning,$$,64,4.5,5,https://www.yelp.com/biz/betty-brite-cleaners-brooklyn-2
68 White St TriBeCa,White on White Cleaners,"Dry Cleaning,Sewing &amp; Alterations",$,65,3.0,36,https://www.yelp.com/biz/white-on-white-cleaners-new-york
3210 30th Ave Astoria,Whiz French Dry Cleaning,"Dry Cleaning,Sewing &amp; Alterations",$$,66,4.5,75,https://www.yelp.com/biz/whiz-french-dry-cleaning-astoria
65 Bay St ,Coastal Cleaners,Dry Cleaning,,67,5.0,38,https://www.yelp.com/biz/coastal-cleaners-jersey-city-6
 Financial District,Weekend Ritual Sneaker Cleaning Service,Dry Cleaning,,68,3.5,6,https://www.yelp.com/biz/weekend-ritual-sneaker-cleaning-service-new-york-2
